Mach,CD Power-Off,CD Power-On
13.99,0.188949301,0.187956686
14,0.188939403,0.187948135
14.01,0.188929511,0.187939589
14.02,0.188919636,0.187931057
14.03,0.188909789,0.18792255
14.04,0.188899959,0.187914056
14.05,0.188890155,0.187905587
14.06,0.18888036,0.187897123
14.07,0.18887059,0.187888682
14.08,0.188860827,0.187880246
14.09,0.188851102,0.187871844
14.1,0.188841383,0.187863446
14.11,0.18883169,0.187855072
14.12,0.188822015,0.187846712
14.13,0.188812356,0.187838366
14.14,0.188802714,0.187830034
14.15,0.188793087,0.187821715
14.16,0.188783488,0.187813421
14.17,0.188773905,0.18780514
14.18,0.188764339,0.187796873
14.19,0.188754799,0.187788631
14.2,0.188745275,0.187780402
14.21,0.188735758,0.187772176
14.22,0.188726267,0.187763974
14.23,0.188716802,0.187755796
14.24,0.188707344,0.187747622
14.25,0.188697911,0.18773947
14.26,0.188688494,0.187731332
14.27,0.188679093,0.187723208
14.28,0.188669709,0.187715098
14.29,0.188660351,0.187707011
14.3,0.188651008,0.187698937
14.31,0.188641681,0.187690876
14.32,0.18863237,0.187682829
14.33,0.188623086,0.187674806
14.34,0.188613807,0.187666786
14.35,0.188604552,0.187658787
14.36,0.188595315,0.187650804
14.37,0.188586092,0.187642832
14.38,0.188576896,0.187634885
14.39,0.188567715,0.187626949
14.4,0.18855854,0.187619018
14.41,0.18854939,0.187611109
14.42,0.188540264,0.187603223
14.43,0.188531146,0.18759534
14.44,0.188522052,0.187587481
14.45,0.188512973,0.187579633
14.46,0.188503911,0.1875718
14.47,0.188494863,0.187563979
14.48,0.18848583,0.18755617
14.49,0.188476823,0.187548385
14.5,0.18846784,0.187540621
14.51,0.188458863,0.187532861
14.52,0.1884499,0.187525113
14.53,0.188440953,0.187517378
14.54,0.188432021,0.187509656
14.55,0.188423114,0.187501956
14.56,0.188414232,0.187494279
14.57,0.188405354,0.187486604
14.58,0.188396501,0.187478952
14.59,0.188387654,0.187471302
14.6,0.18837883,0.187463674
14.61,0.188370022,0.187456059
14.62,0.188361229,0.187448457
14.63,0.18835246,0.187440876
14.64,0.188343705,0.187433308
14.65,0.188334965,0.187425752
14.66,0.188326231,0.1874182
14.67,0.18831753,0.187410677
14.68,0.188308834,0.187403159
14.69,0.188300162,0.187395662
14.7,0.188291504,0.187388176
14.71,0.188282862,0.187380704
14.72,0.188274223,0.187373233
14.73,0.188265619,0.187365794
14.74,0.188257019,0.187358358
14.75,0.188248442,0.187350942
14.76,0.188239881,0.18734354
14.77,0.188231343,0.187336159
14.78,0.18822281,0.18732878
14.79,0.188214291,0.187321413
14.8,0.188205785,0.187314057
14.81,0.188197304,0.187306724
14.82,0.188188837,0.187299402
14.83,0.188180393,0.187292102
14.84,0.188171954,0.187284804
14.85,0.188163528,0.187277517
14.86,0.188155127,0.187270252
14.87,0.188146739,0.187262999
14.88,0.188138365,0.187255757
14.89,0.188130004,0.187248526
14.9,0.188121668,0.187241318
14.91,0.188113345,0.187234121
14.92,0.188105016,0.187226915
14.93,0.18809673,0.187219751
14.94,0.188088448,0.187212588
14.95,0.188080189,0.187205446
14.96,0.188071934,0.187198306
14.97,0.188063702,0.187191187
14.98,0.188055474,0.18718407
14.99,0.18804727,0.187176974
15,0.188039077,0.187169889
